cpus=4
 inference_drive-203126 [002] 22650.279555: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279566: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279572: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279579: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279583: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279587: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.279587: sys_exit_ioctl:       0x143
 inference_drive-203126 [002] 22650.279600: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279605: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279608: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.279609: sys_exit_ioctl:       0x10
 inference_drive-203126 [002] 22650.279623: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279629: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279640: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279645: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279655: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279660: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279671: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279677: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279687: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279693: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279704: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279709: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279721: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279726: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279736: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279742: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279745: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.279746: sys_exit_ioctl:       0x162
 inference_drive-203126 [002] 22650.279760: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279766: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279775: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279780: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279789: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279800: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279809: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279815: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279823: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279828: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279838: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279843: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279851: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279856: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279866: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279872: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279881: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279886: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279898: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279903: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279914: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279919: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279929: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279934: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279946: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279951: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279962: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279968: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279979: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.279985: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.279996: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280001: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280013: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280018: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280023: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280024: sys_exit_ioctl:       0x2b6
 inference_drive-203126 [002] 22650.280045: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280051: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280064: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280070: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280082: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280088: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280100: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280106: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280118: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280124: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280136: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280141: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280152: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280159: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280170: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280176: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280186: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280192: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280202: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280207: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280218: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280224: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280235: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280240: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280250: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280256: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280260: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280260: sys_exit_ioctl:       0x241
 inference_drive-203126 [002] 22650.280278: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280284: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280287: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280288: sys_exit_ioctl:       0x2c
 inference_drive-203126 [002] 22650.280301: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280306: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280314: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280318: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280326: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280330: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280337: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280342: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280350: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280356: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280359: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280360: sys_exit_ioctl:       0x60
 inference_drive-203126 [002] 22650.280375: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280381: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280384: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280385: sys_exit_ioctl:       0x30
 inference_drive-203126 [002] 22650.280396: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280401: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280412: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280418: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280427: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280433: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280442: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280448: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280458: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280463: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280474: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280480: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280491: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280497: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280508: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280513: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280523: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280528: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280532: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280533: sys_exit_ioctl:       0x16d
 inference_drive-203126 [002] 22650.280546: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280551: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280555: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280555: sys_exit_ioctl:       0x1b
 inference_drive-203126 [002] 22650.280567: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280573: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280582: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280587: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280597: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280602: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280613: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280618: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280630: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280636: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280647: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280653: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280663: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280669: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280680: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280686: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280696: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280701: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280711: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280717: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280728: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280733: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280737: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280738: sys_exit_ioctl:       0x1e2
 inference_drive-203126 [002] 22650.280753: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280759: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280768: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280773: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280783: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280788: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280804: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280810: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280819: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280825: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280834: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280840: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280849: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280855: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280864: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280869: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280879: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280885: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280894: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280899: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280909: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280914: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280918: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280919: sys_exit_ioctl:       0x19d
 inference_drive-203126 [002] 22650.280935: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280941: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280944: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.280945: sys_exit_ioctl:       0x27
 inference_drive-203126 [002] 22650.280959: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280964: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280973: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280978: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.280990: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.280995: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281007: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281012: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281024: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281030: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281040: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281046: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281057: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281062: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281073: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281078: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281089: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281094: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281104: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281110: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281121: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281126: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281137: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281142: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281152: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281157: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281161: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281162: sys_exit_ioctl:       0x227
 inference_drive-203126 [002] 22650.281177: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281183: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281195: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281200: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281211: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281217: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281227: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281233: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281237: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281237: sys_exit_ioctl:       0xb3
 inference_drive-203126 [002] 22650.281254: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281261: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281272: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281277: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281280: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281281: sys_exit_ioctl:       0x63
 inference_drive-203126 [002] 22650.281296: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281302: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281312: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281317: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281327: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281332: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281335: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281336: sys_exit_ioctl:       0x81
 inference_drive-203126 [002] 22650.281349: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281353: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281362: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281366: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281373: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281377: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281388: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281393: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281404: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281410: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281413: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281414: sys_exit_ioctl:       0x79
 inference_drive-203126 [002] 22650.281426: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281431: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281438: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281441: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281449: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281455: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281465: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281471: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281480: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281486: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281496: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281501: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281512: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281518: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.281521: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.281522: sys_exit_ioctl:       0xd4
 inference_drive-203126 [002] 22650.281539: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.281544: sys_exit_ioctl:       0x0
